Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,153.800003,154.929993,153.210007,154.509995,129.212143,3675025
2015-01-02,154.600006,159.160004,154.199997,158.440002,132.498688,10627395
2015-01-05,159.300003,160.979996,157.960007,158.779999,132.783005,14164070
2015-01-06,157.710007,157.759995,153.669998,154.330002,129.061600,12749005
2015-01-07,154.000000,155.199997,150.850006,151.470001,126.669891,15567125
2015-01-08,154.000000,154.899994,152.199997,153.830002,128.643494,11130605
2015-01-09,156.000000,156.460007,150.270004,152.770004,127.757019,13265440
2015-01-12,153.199997,156.199997,151.699997,155.570007,130.098587,9423490
2015-01-13,157.100006,159.750000,155.199997,156.350006,130.750885,17997855
2015-01-14,157.589996,158.600006,155.039993,157.339996,131.578781,30983715
2015-01-15,163.600006,165.000000,161.399994,162.639999,136.011017,30096355
2015-01-16,162.699997,163.740005,160.000000,160.529999,134.246490,24563605
2015-01-19,161.990005,165.449997,161.259995,164.990005,137.976257,14671960
2015-01-20,165.399994,172.589996,165.399994,171.669998,143.562531,20434335
2015-01-21,172.199997,176.000000,169.699997,171.039993,143.035690,24417815
2015-01-22,171.800003,172.580002,168.279999,170.399994,142.500458,11307420
2015-01-23,172.880005,176.350006,171.500000,175.240005,146.548035,18715695
2015-01-27,176.000000,177.000000,172.440002,176.570007,147.660278,17618110
2015-01-28,176.240005,179.000000,174.869995,176.759995,147.819168,15155780
2015-01-29,175.809998,177.580002,174.399994,174.850006,146.221878,18110675
2015-01-30,175.600006,177.190002,171.399994,172.490005,144.248291,15269195
2015-02-02,171.789993,171.789993,163.809998,166.440002,139.188843,40766690
2015-02-03,167.979996,168.139999,160.199997,161.429993,134.999115,29277895
2015-02-04,162.199997,164.380005,158.320007,160.470001,134.196289,18173280
2015-02-05,160.160004,165.399994,158.800003,161.570007,135.116196,19136815
2015-02-06,162.000000,163.979996,159.619995,162.160004,135.609604,15057070
2015-02-09,161.000000,161.500000,158.199997,159.309998,133.226242,12726995
2015-02-10,157.940002,165.960007,146.800003,163.559998,136.780380,21805225
2015-02-11,164.000000,167.000000,164.000000,165.309998,138.243851,12201935
2015-02-12,164.839996,168.240005,163.050003,167.820007,140.342896,14864220
2015-02-13,168.399994,169.000000,166.250000,167.009995,139.665527,11192775
2015-02-16,167.899994,167.910004,162.419998,163.130005,136.420776,12646900
2015-02-18,163.199997,164.970001,161.229996,163.929993,137.089798,12668965
2015-02-19,164.699997,165.440002,160.520004,162.669998,136.036087,12998200
2015-02-20,162.779999,166.399994,160.800003,165.009995,137.992981,12511580
2015-02-23,168.199997,168.360001,161.350006,162.199997,135.643051,16180655
2015-02-24,162.399994,162.399994,159.000000,160.070007,133.861801,17155100
2015-02-25,160.600006,162.130005,158.600006,158.970001,132.941910,15775115
2015-02-26,159.000000,160.229996,156.020004,156.720001,131.060272,21484770
2015-02-27,157.979996,164.899994,157.220001,164.160004,137.282166,19578860
2015-02-28,null,null,null,null,null,null
2015-03-02,175.000000,177.699997,173.009995,176.500000,147.601700,29341120
2015-03-03,176.979996,177.000000,173.000000,175.729996,146.957779,10322765
2015-03-04,181.210007,181.789993,169.960007,171.330002,143.278198,20876230
2015-03-05,171.000000,172.979996,168.500000,171.339996,143.286575,13710620
2015-03-09,169.000000,169.759995,164.250000,164.830002,137.842438,13809950
2015-03-10,165.190002,169.199997,163.389999,165.520004,138.419495,17286410
2015-03-11,165.600006,166.660004,163.279999,164.580002,137.633377,13969840
2015-03-12,165.800003,166.699997,163.919998,164.639999,137.683548,8946110
2015-03-13,166.250000,166.580002,159.500000,160.669998,134.363571,13538380
2015-03-16,161.399994,163.979996,159.500000,162.770004,136.119751,12452355
2015-03-17,164.300003,167.759995,163.300003,166.639999,139.356094,12641860
2015-03-18,167.399994,171.779999,165.759995,171.139999,143.119324,21565815
2015-03-19,172.600006,174.119995,165.070007,166.800003,139.489899,19070450
2015-03-20,165.789993,168.399994,163.309998,166.410004,139.163757,16854390
2015-03-23,167.279999,167.800003,164.720001,165.839996,138.687088,8688850
2015-03-24,165.740005,167.199997,162.440002,164.529999,137.591568,21492620
2015-03-25,164.600006,165.399994,160.800003,161.300003,134.890427,14640920
