Date,Open,High,Low,Close,Adj Close,Volume
2016-02-04,213.794006,217.796005,208.649002,215.270996,197.646561,12290303
2016-02-05,205.791000,227.037003,205.791000,222.796997,204.556412,27083454
2016-02-08,227.322998,232.419998,221.082993,223.035995,204.775833,10845012
2016-02-09,219.987000,226.084000,219.225006,224.369003,205.999710,7938028
2016-02-10,223.750000,226.513000,216.365997,224.559998,206.175079,7993844
2016-02-11,224.798004,226.084000,210.412003,213.889008,196.377716,6456842
2016-02-12,215.317993,218.509995,201.169998,207.220001,190.254715,9838764
2016-02-15,211.507996,236.279007,211.507996,235.039993,215.797043,14277116
2016-02-16,237.802994,239.709000,231.658005,233.278000,214.179321,9600586
2016-02-17,233.419998,240.947006,226.751007,239.375000,219.777161,8706940
2016-02-18,242.947998,244.376999,231.705994,238.994003,219.427338,9928587
2016-02-19,236.755005,242.423996,235.182999,241.281006,221.527115,7106494
2016-02-22,241.613998,245.330002,239.804001,243.186005,223.276138,5048966
2016-02-23,243.710007,249.235992,240.184998,241.565994,221.788773,8871662
2016-02-24,238.755997,241.757004,235.278000,236.182999,216.846466,4979154
2016-02-25,235.421005,238.041000,233.039001,236.421997,217.065918,5865385
2016-02-26,237.707993,239.804001,231.658005,236.707001,217.327576,5601586
2016-02-29,235.231003,251.188995,233.516006,237.326996,217.896820,10339095
2016-03-01,238.184006,245.949005,234.897003,244.901001,224.850739,7463999
2016-03-02,247.712006,256.763000,247.235001,254.904999,234.035690,8024903
2016-03-03,260.096985,275.341003,259.239990,273.483002,251.092697,18402857
2016-03-04,275.341003,277.437012,271.053986,274.911987,252.404724,9625079
2016-03-08,274.197998,282.677002,273.434998,278.009003,255.248169,9742039
2016-03-09,270.101013,282.485992,268.005005,281.437988,258.396362,10662370
2016-03-10,282.295990,287.011993,279.437988,282.677002,259.533997,8981462
2016-03-11,282.010010,284.105988,276.627014,280.152008,257.215698,8012359
2016-03-14,281.962006,286.058990,281.295990,282.677002,259.533997,4665840
2016-03-15,282.963013,287.726013,280.200012,286.250000,262.814423,7324218
2016-03-16,285.821014,288.441010,280.295013,285.345001,261.983551,7388581
2016-03-17,290.108002,291.204010,280.962006,281.915009,258.834351,8402664
2016-03-18,285.535004,288.441010,282.915009,287.916992,264.344971,7677345
2016-03-21,287.726013,291.489990,286.440002,289.203003,265.525665,5932080
2016-03-22,288.773987,297.062988,287.106995,295.157990,270.993103,6905443
2016-03-23,297.062988,302.875000,295.872009,302.208008,277.465942,6694160
2016-03-28,303.351013,303.351013,283.343994,285.010986,261.676849,9519715
2016-03-29,285.821014,293.204987,285.821014,289.489014,265.788269,6231692
2016-03-30,294.824005,310.354004,290.869995,308.972992,283.677124,13055967
2016-03-31,309.544006,309.544006,299.540009,304.589996,279.652954,14012188
2016-04-01,302.636993,304.733002,298.540009,302.731995,277.947052,5846336
2016-04-04,300.873993,307.829010,299.825989,305.209015,280.221252,5424290
2016-04-05,301.970001,304.303986,293.729004,297.540009,273.180176,6007172
2016-04-06,300.112000,316.308990,298.730988,313.022003,287.394653,15314890
2016-04-07,314.308014,317.023010,306.876007,308.401001,283.151917,9036551
2016-04-08,307.782013,309.449005,303.971008,306.876007,281.751770,6382616
2016-04-11,306.781006,317.546997,304.923004,315.498993,289.668793,9462037
2016-04-12,308.591003,315.260986,302.970001,309.162994,283.851563,11661444
2016-04-13,312.020996,320.309998,310.592010,317.118011,291.155273,10794604
2016-04-18,316.213013,321.309998,312.164001,319.691010,293.517639,7549816
2016-04-20,321.976990,342.317993,321.739014,340.556000,312.674347,19294099
2016-04-21,341.842010,346.843994,336.411011,337.792999,310.137573,10864121
2016-04-22,341.079987,346.558014,335.648987,336.934998,309.349823,12695922
2016-04-25,335.839996,336.983002,328.265015,331.028015,303.926453,6465189
2016-04-26,330.743011,343.557007,330.695007,341.651001,313.679718,8759295
2016-04-27,341.937012,345.272003,337.411987,339.889008,312.061981,6326554
2016-04-28,340.127014,344.890991,329.790009,331.170990,304.057709,10579181
2016-04-29,331.266998,337.173004,326.502991,334.506012,307.119690,8191719
2016-05-02,332.505005,334.411011,328.122009,330.552002,303.489410,4388732
2016-05-03,332.266998,338.841003,330.600006,332.410004,305.195282,6690916
2016-05-04,329.647003,330.838013,311.925995,313.212006,287.569031,8352315
2016-05-05,313.450012,318.976013,308.829987,316.118011,290.237122,8749478
2016-05-06,314.403015,315.832001,309.734985,313.735992,288.050140,5628854
2016-05-09,314.403015,319.118988,311.734985,313.165009,287.525879,4889488
2016-05-10,315.260986,321.309998,309.782013,312.545013,286.956665,11283379
2016-05-11,304.779999,316.308990,304.066010,314.213013,288.488098,5969860
2016-05-12,315.593994,316.498993,311.164001,314.975006,289.187714,4940120
2016-05-13,311.545013,313.783997,306.019012,307.399994,282.232880,5880488
2016-05-16,307.782013,311.782990,304.303986,310.972992,285.513336,4125806
2016-05-17,313.260010,315.498993,309.067993,311.687988,286.169830,5121836
2016-05-18,310.306000,314.593994,307.877014,313.497986,287.831604,3946031
2016-05-19,311.069000,321.453003,309.639008,310.829987,285.382050,6833711
2016-05-20,310.782990,311.640015,305.924011,307.399994,282.232880,4839839
2016-05-23,309.354004,310.354004,297.730011,298.730988,274.273590,6714552
2016-05-24,298.635010,303.398987,296.539001,302.683990,277.902954,5272059
2016-05-25,304.876007,311.069000,303.113007,309.257996,283.938751,5797914
2016-05-26,304.876007,313.783997,304.876007,309.829987,284.463898,13531993
2016-05-27,310.592010,316.308990,309.210999,314.022003,288.312744,4622976
2016-05-30,316.355988,318.786011,306.256989,307.114990,281.971191,6946409
2016-05-31,309.162994,321.549011,305.114014,318.546997,292.467255,10540175
2016-06-01,320.023987,323.549011,313.830994,316.450989,290.542847,6804641
2016-06-02,316.308990,325.740997,314.737000,324.549988,297.978790,5849447
2016-06-03,327.740997,331.838013,320.501007,322.549011,296.141632,9270545
2016-06-06,319.166992,324.596985,316.450989,321.881989,295.529205,5216325
2016-06-07,323.502014,327.597992,321.119995,326.407990,299.684662,4092022
2016-06-08,327.027008,330.075989,322.501007,325.359985,298.722443,4688231
2016-06-09,323.929993,330.313995,323.929993,325.884003,299.203583,6230378
2016-06-10,325.835999,328.217987,317.738007,318.595001,292.511353,5779588
2016-06-13,312.782990,314.355011,305.828003,307.829010,282.626770,6902942
2016-06-14,309.639008,311.973999,306.114014,309.592010,284.245453,4207422
2016-06-15,310.687012,315.832001,308.496002,314.640991,288.881042,4339272
2016-06-16,313.927002,317.738007,308.782013,314.878998,289.099548,6812905
2016-06-17,317.260986,317.738007,308.496002,310.067993,284.682434,5985789
2016-06-20,309.067993,321.024994,307.542999,320.358002,294.129974,6508348
2016-06-21,320.119995,321.739014,317.023010,318.261993,292.205597,3664131
2016-06-22,318.213989,318.213989,311.592987,316.737000,290.805450,4856631
2016-06-23,315.832001,320.071991,312.117004,318.165985,292.117432,4916882
2016-06-24,292.584991,301.446014,282.295990,297.872986,273.485870,15125596
2016-06-27,295.109985,297.778015,292.967010,295.825012,271.605560,6905453
2016-06-28,296.730011,299.540009,292.489990,296.777008,272.479614,8319283
2016-06-29,299.158997,302.018005,297.825012,298.778015,274.316772,5894611
2016-06-30,300.778992,308.924988,300.303009,306.734009,281.621399,6709339
2016-07-01,311.069000,315.260986,310.972992,312.592987,287.000732,5242005
2016-07-04,313.165009,318.118988,312.450012,315.593994,289.756012,3393168
2016-07-05,316.785004,321.453003,314.640991,317.881012,291.855835,4139013
2016-07-07,318.404999,321.309998,301.351013,302.683990,277.902954,10629149
2016-07-08,300.063995,304.303986,297.348999,303.303986,278.472229,8149659
2016-07-11,309.639008,314.117004,304.541992,311.545013,286.038513,8074066
2016-07-12,314.355011,327.597992,313.450012,326.122009,299.422089,10377039
2016-07-13,328.407990,341.699005,328.027008,340.842010,312.936951,14007881
2016-07-14,341.842010,344.270996,336.649994,342.317993,314.292053,8366294
2016-07-15,342.317993,356.704987,339.889008,355.274994,326.188324,14097462
2016-07-18,355.799011,361.467987,346.320007,348.368011,319.846802,8079269
2016-07-19,350.558990,354.084991,345.223999,352.751007,323.870941,8655117
2016-07-20,354.609009,355.371002,349.083008,351.036011,322.296356,6200262
2016-07-21,352.513000,352.513000,344.032990,345.175995,316.916138,5608432
2016-07-22,345.175995,351.464996,339.602997,348.178009,319.672363,7738665
2016-07-25,347.748993,350.416992,345.033997,346.463013,318.097778,5958031
