Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,207.205994,207.899994,206.438004,207.149994,185.664215,541274
2015-01-02,207.524994,210.093994,207.375000,208.988007,187.311569,2099476
2015-01-05,208.893997,211.875000,208.313004,209.363007,187.647659,1919300
2015-01-06,208.125000,208.649994,203.287994,204.468994,183.261276,6198347
2015-01-07,203.699997,204.375000,201.880997,202.912994,181.866653,4152790
2015-01-08,208.556000,209.587997,203.699997,204.375000,183.177048,3896065
2015-01-09,205.949997,210.000000,203.718994,207.563004,186.034363,6793558
2015-01-12,206.250000,209.625000,205.388000,208.518997,186.891205,2210895
2015-01-13,208.912994,212.513000,208.125000,211.313004,189.395432,3156337
2015-01-14,212.250000,213.563004,206.250000,206.981003,185.512726,4861929
2015-01-15,210.000000,211.500000,206.718994,209.813004,188.051010,3496711
2015-01-16,210.300003,211.274994,207.337997,208.143997,186.555099,4152340
2015-01-19,221.662994,224.438004,218.380997,219.074997,196.352341,16167102
2015-01-20,219.787994,222.750000,218.587997,221.399994,198.436172,6695296
2015-01-21,221.100006,223.125000,216.244003,220.763000,197.865265,8850704
2015-01-22,221.250000,224.138000,219.263000,222.955994,204.461578,9729325
2015-01-23,224.699997,226.500000,221.343994,225.675003,206.955048,9638917
2015-01-27,225.899994,227.156006,223.125000,224.455994,205.837158,7882275
2015-01-28,223.500000,229.500000,223.406006,227.718994,208.829498,8384984
2015-01-29,228.000000,230.438004,224.925003,226.013000,207.264999,6744160
2015-01-30,227.587997,228.768997,223.931000,227.455994,208.588303,4696596
2015-02-02,229.500000,235.388000,228.375000,234.412994,214.968201,7974328
2015-02-03,234.000000,235.518997,231.656006,233.080994,213.746689,4232769
2015-02-04,233.699997,236.212997,231.093994,232.199997,212.938782,4461630
2015-02-05,232.856003,241.162994,232.837997,239.343994,219.490173,6131803
2015-02-06,239.250000,245.513000,238.500000,241.218994,221.209656,5537155
2015-02-09,239.962997,243.750000,238.350006,242.925003,222.774139,3397287
2015-02-10,240.375000,244.500000,239.005997,240.975006,220.985886,5570289
2015-02-11,242.250000,243.375000,237.431000,239.399994,219.541534,7083251
2015-02-12,241.313004,244.875000,240.468994,242.550003,222.430237,4819878
2015-02-13,243.000000,248.962997,242.550003,247.763000,227.210815,4619582
2015-02-16,247.837997,250.218994,247.500000,248.063004,227.485931,2558732
2015-02-18,248.250000,251.625000,245.813004,250.875000,230.064682,3022785
2015-02-19,250.875000,250.875000,245.625000,247.313004,226.798141,3691020
2015-02-20,247.313004,247.875000,242.813004,243.750000,223.530670,2424887
2015-02-23,243.750000,246.750000,241.330994,243.656006,223.444489,2844932
2015-02-24,244.688004,247.425003,243.600006,244.875000,224.562378,4216801
2015-02-25,245.080994,249.600006,244.537994,248.925003,228.276443,4914534
2015-02-26,248.925003,250.837997,244.274994,246.712997,226.247910,5239204
2015-02-27,246.375000,246.975006,243.263000,245.363007,225.009918,6132310
2015-02-28,null,null,null,null,null,null
2015-03-02,247.537994,252.899994,245.250000,249.188004,228.517609,4929820
2015-03-03,249.375000,253.875000,248.625000,252.169006,231.251343,4804902
2015-03-04,252.093994,252.656006,246.113007,247.313004,226.798141,4346692
2015-03-05,247.462997,251.212997,245.718994,250.425003,229.652008,3606639
2015-03-09,250.125000,250.125000,246.018997,247.537994,227.004471,3796876
2015-03-10,244.125000,248.175003,241.875000,245.363007,225.009918,4664198
2015-03-11,246.580994,254.100006,243.938004,245.531006,225.163971,6095374
2015-03-12,245.925003,246.356003,242.438004,245.738007,225.353790,3137844
2015-03-13,246.899994,246.899994,236.981003,239.718994,219.834061,5003817
2015-03-16,240.449997,244.106003,238.725006,242.343994,222.241302,4410284
2015-03-17,243.750000,244.274994,239.718994,241.274994,221.261002,3941420
2015-03-18,242.625000,243.000000,235.781006,236.774994,217.134277,4462812
2015-03-19,239.138000,241.013000,237.188004,238.143997,218.389709,3924201
2015-03-20,239.513000,246.263000,238.744003,244.744003,224.442245,6018859
2015-03-23,244.763000,247.688004,240.449997,241.912994,221.846100,3066636
2015-03-24,241.875000,246.938004,241.162994,244.593994,224.304657,3505500
2015-03-25,244.125000,248.981003,242.455994,247.912994,227.348373,2929737
2015-03-26,246.712997,246.712997,234.449997,236.962997,217.306671,6113641
2015-03-27,239.888000,240.600006,228.205994,229.556000,210.514099,6826475
2015-03-30,232.500000,234.356003,231.074997,233.774994,214.383133,3407233
2015-03-31,233.643997,237.975006,231.824997,235.819000,216.257584,4505420
2015-04-01,233.774994,238.669006,232.574997,237.449997,217.753296,3177444
2015-04-06,235.856003,235.856003,231.524994,232.931000,213.609131,3936079
2015-04-07,233.774994,235.462997,228.431000,230.643997,211.511841,4945441
2015-04-08,230.250000,233.625000,229.912994,231.113007,211.941956,4770513
2015-04-09,233.063004,234.113007,229.518997,231.431000,212.233566,3524959
2015-04-10,232.593994,233.212997,230.455994,231.638000,212.423401,2869263
2015-04-13,232.087997,234.656006,230.569000,234.074997,214.658234,2309732
2015-04-15,233.625000,233.625000,225.281006,227.494003,208.623154,3657959
2015-04-16,227.625000,228.074997,221.268997,225.731003,207.006409,6538430
2015-04-17,223.518997,223.763000,219.375000,220.069000,201.814056,4171310
2015-04-20,220.069000,221.643997,213.938004,215.774994,197.876236,3961073
2015-04-21,213.000000,220.649994,206.455994,216.806000,198.821716,10524480
2015-04-22,210.750000,211.218994,203.250000,204.205994,187.266891,16720478
2015-04-23,205.856003,205.856003,199.705994,200.343994,183.725250,8116835
2015-04-24,200.830994,201.994003,192.188004,196.199997,179.925018,9508794
2015-04-27,198.225006,200.906006,194.306000,200.175003,183.570313,4908113
2015-04-28,199.875000,201.580994,196.875000,199.593994,183.037460,8189779
2015-04-29,199.875000,205.013000,198.824997,203.119003,186.270081,7512539
2015-04-30,201.393997,203.268997,200.156006,201.975006,185.220993,8475109
2015-05-04,202.162994,204.225006,200.455994,202.931000,186.097687,2632228
2015-05-05,204.393997,205.630997,202.968994,204.337997,187.387955,4313329
2015-05-06,203.906006,203.906006,198.544006,199.630997,183.071411,7412403
2015-05-07,199.125000,203.513000,196.912994,201.806000,185.065979,6065523
2015-05-08,202.912994,204.188004,201.037994,202.688004,185.874817,4151878
2015-05-11,203.606003,204.113007,201.412994,203.063004,186.218735,5602910
2015-05-12,203.438004,204.149994,198.994003,200.194000,183.587723,3818959
2015-05-13,200.625000,203.774994,198.619003,203.343994,186.476395,4011500
2015-05-14,203.550003,203.550003,199.893997,201.188004,184.499252,2734953
2015-05-15,201.000000,203.100006,200.625000,201.919006,185.169632,2695636
2015-05-18,202.125000,204.375000,200.774994,204.093994,187.164200,2839665
2015-05-19,204.375000,208.031006,203.850006,207.225006,190.035477,6178113
2015-05-20,208.031006,211.837997,207.244003,211.500000,193.955856,3923889
2015-05-21,212.250000,212.287994,209.438004,211.593994,194.042053,3892911
2015-05-22,210.205994,211.087997,207.975006,210.188004,192.752686,5290060
2015-05-25,210.375000,212.063004,209.063004,211.162994,193.646805,4139820
2015-05-26,210.205994,211.425003,208.537994,209.343994,191.978714,3212663
2015-05-27,208.593994,209.138000,204.768997,207.130997,189.949280,4473004
2015-05-28,207.563004,209.138000,202.968994,207.955994,190.705841,6180870
2015-05-29,207.975006,211.875000,207.975006,210.638000,193.165359,8827488
2015-06-01,210.000000,212.981003,209.531006,211.330994,193.800888,2230580
2015-06-02,210.731003,210.750000,204.768997,205.800003,188.728683,2714183
2015-06-03,206.343994,209.343994,204.018997,204.600006,187.628250,4969201
2015-06-04,205.125000,210.337997,205.125000,207.263000,190.070343,6209081
2015-06-05,207.863007,211.856003,206.475006,208.425003,191.135941,4524486
2015-06-08,208.425003,210.638000,206.438004,208.125000,190.860825,3035881
2015-06-09,207.449997,209.005997,202.725006,203.830994,186.923004,3180236
2015-06-10,203.438004,212.606003,203.138000,211.031006,193.525772,4758249
2015-06-11,211.875000,212.250000,203.643997,204.768997,187.783218,5327268
2015-06-12,204.768997,207.899994,198.375000,201.505997,184.790848,5907771
2015-06-15,201.000000,205.500000,199.444000,202.837997,186.012390,2754255
2015-06-16,203.625000,204.919006,200.643997,202.613007,185.806076,3010103
2015-06-17,203.250000,207.731003,202.912994,204.955994,187.954681,3640391
2015-06-18,205.313004,210.149994,204.263000,208.537994,191.239548,4764172
2015-06-19,209.419006,216.656006,208.800003,210.580994,193.113083,13777671
2015-06-22,209.962997,211.330994,207.393997,210.074997,192.649078,4040529
2015-06-23,211.500000,211.500000,208.125000,209.024994,191.686172,2847391
2015-06-24,209.250000,213.000000,208.875000,212.024994,194.437317,3796081
2015-06-25,211.313004,211.462997,206.156006,207.056000,189.880493,5866617
2015-06-26,207.787994,210.505997,207.787994,209.494003,192.116272,2085623
2015-06-29,207.412994,208.106003,203.343994,207.149994,189.966705,2238607
2015-06-30,207.000000,207.955994,204.375000,205.013000,188.006973,4186942
2015-07-01,204.018997,208.500000,202.968994,207.281006,190.086838,3212361
2015-07-02,208.481003,210.188004,205.893997,208.406006,191.118515,2681276
2015-07-03,207.524994,207.899994,205.500000,206.080994,188.986374,2289495
2015-07-06,204.205994,206.906006,203.888000,206.268997,189.158783,1933820
2015-07-07,207.563004,210.863007,207.263000,207.675003,190.448135,2082559
2015-07-08,206.662994,209.531006,205.875000,207.281006,190.086838,2597991
2015-07-09,207.263000,208.669006,203.718994,204.337997,187.387955,1832215
2015-07-10,206.250000,207.899994,204.580994,205.744003,188.677322,2969737
2015-07-13,205.912994,210.750000,205.912994,209.869003,192.460159,2415575
2015-07-14,209.063004,212.774994,208.462997,212.024994,194.437317,1646956
2015-07-15,213.000000,217.425003,212.455994,216.656006,198.684174,4358142
2015-07-16,217.087997,218.250000,214.574997,215.738007,197.842316,2318866
2015-07-17,216.375000,217.462997,211.949997,213.130997,195.451569,2517087
2015-07-20,211.500000,214.763000,210.750000,213.225006,202.178040,1995631
2015-07-21,212.830994,219.412994,212.755997,216.225006,205.022629,4171932
2015-07-22,217.500000,220.725006,216.000000,219.225006,207.867188,2737463
2015-07-23,220.350006,222.675003,215.494003,220.893997,209.449707,5945099
2015-07-24,218.643997,219.750000,211.949997,212.531006,201.520004,6022694
2015-07-27,211.875000,213.656006,209.906006,210.619003,199.707062,2633751
2015-07-28,210.563004,210.843994,207.563004,208.744003,197.929199,4132929
2015-07-29,208.875000,213.000000,208.856003,211.819000,200.844879,3004145
2015-07-30,213.000000,213.638000,208.388000,210.750000,199.831268,2789031
2015-07-31,211.125000,214.500000,211.106003,213.694000,202.622742,3523551
2015-08-03,214.125000,215.962997,213.375000,213.899994,202.818069,1727642
2015-08-04,214.087997,214.087997,209.063004,209.944000,199.067047,3893297
2015-08-05,210.468994,216.750000,209.944000,215.755997,204.577911,2848215
2015-08-06,217.125000,217.406006,213.375000,214.350006,203.244781,2511484
2015-08-07,214.350006,215.962997,212.268997,213.412994,202.356293,2109964
2015-08-10,213.018997,215.044006,210.037994,211.294006,200.347076,1927282
2015-08-11,212.250000,212.794006,208.143997,212.306000,201.306656,3336465
2015-08-12,210.843994,217.988007,210.843994,216.656006,205.431290,3661985
2015-08-13,216.580994,217.313004,212.175003,214.199997,203.102524,2755460
2015-08-14,214.199997,216.675003,212.494003,215.718994,204.542816,2284111
2015-08-17,215.925003,217.125000,213.319000,215.944000,204.756165,1106431
2015-08-18,216.638000,220.313004,213.188004,214.181000,203.084518,3739959
2015-08-19,215.138000,220.031006,214.500000,219.281006,207.920288,2907489
2015-08-20,219.375000,219.880997,215.156006,216.281006,205.075729,3211977
2015-08-21,215.550003,216.375000,211.388000,216.000000,204.809265,3692633
2015-08-24,213.356003,215.250000,201.037994,204.130997,193.555191,5942430
2015-08-25,206.005997,206.813004,198.113007,202.988007,192.471420,7648638
2015-08-26,204.337997,208.725006,203.662994,206.606003,195.901962,5522003
2015-08-27,209.044006,209.044006,204.975006,206.755997,196.044189,6428771
2015-08-28,207.863007,212.044006,207.130997,211.350006,200.400192,2857457
2015-08-31,211.350006,215.625000,210.263000,214.425003,203.315872,4477196
2015-09-01,214.238007,214.500000,210.000000,211.556000,200.595520,3551521
2015-09-02,212.306000,213.449997,205.949997,207.843994,197.075821,3286103
2015-09-03,209.625000,213.000000,209.455994,212.681000,201.662216,1642724
2015-09-04,213.000000,214.350006,205.199997,207.750000,196.986694,3964177
2015-09-07,207.712997,208.800003,204.056000,207.037994,196.311554,2854607
2015-09-08,206.363007,212.250000,206.250000,211.350006,200.400192,2047076
2015-09-09,212.550003,215.080994,209.324997,210.412994,199.511734,2049567
2015-09-10,208.125000,209.906006,206.380997,207.037994,196.311554,4387934
2015-09-11,208.125000,211.069000,208.050003,209.662994,198.800568,2042330
2015-09-14,210.375000,215.138000,209.699997,214.369003,203.262787,5342481
2015-09-15,213.375000,215.250000,212.268997,214.162994,203.067444,2468850
2015-09-16,215.212997,218.250000,214.294006,217.705994,206.426895,4970854
2015-09-18,217.763000,223.125000,217.500000,222.000000,210.498428,4949454
2015-09-21,221.175003,223.875000,219.188004,222.074997,210.569550,5920366
2015-09-22,222.000000,226.593994,221.250000,223.462997,211.885635,9014019
2015-09-23,220.912994,223.649994,218.306000,221.531006,210.053711,3764583
2015-09-24,222.750000,226.837997,220.125000,226.143997,214.427719,5547369
2015-09-28,225.750000,225.750000,221.268997,222.356003,210.835983,2661322
2015-09-29,219.600006,224.212997,219.375000,220.613007,209.183273,4059148
2015-09-30,222.787994,224.606003,222.000000,224.194000,212.578735,4795214
2015-10-01,224.268997,229.988007,224.005997,224.906006,213.253876,9333829
2015-10-05,225.149994,228.712997,223.912994,225.113007,213.450150,4550134
2015-10-06,225.899994,228.750000,224.324997,224.755997,213.111618,4053057
2015-10-07,224.925003,224.925003,219.375000,220.819000,209.378601,2492850
2015-10-08,221.850006,223.856003,219.619003,221.175003,209.716156,2939271
2015-10-09,223.388000,223.744003,219.449997,222.130997,210.622635,3598420
2015-10-12,225.000000,225.000000,218.250000,218.981003,207.635803,2828497
2015-10-13,219.375000,222.638000,218.869003,219.505997,208.133621,2597738
2015-10-14,218.287994,222.919006,217.893997,218.587997,207.263184,2800455
2015-10-15,220.481003,220.481003,216.037994,216.412994,205.200867,2243039
2015-10-16,217.125000,218.306000,212.100006,216.356003,205.146820,2444034
2015-10-19,218.212997,219.093994,214.162994,216.580994,205.360153,2665332
2015-10-20,217.125000,217.462997,213.750000,214.425003,203.315872,3578409
2015-10-21,215.550003,217.313004,214.199997,216.694000,205.467331,2702401
2015-10-23,215.175003,215.175003,211.744003,212.906006,201.875565,4958094
2015-10-26,213.975006,215.363007,212.138000,213.393997,202.338272,2840983
2015-10-27,213.843994,216.524994,212.250000,215.662994,204.489731,7837115
2015-10-28,215.587997,217.968994,213.656006,216.750000,205.520401,3748481
2015-10-29,217.143997,217.462997,214.125000,215.475006,204.311462,4075078
2015-10-30,214.688004,217.143997,213.431000,214.819000,203.689453,3024831
2015-11-02,215.063004,216.505997,213.188004,215.681000,204.506790,4847524
2015-11-03,215.681000,217.369003,214.255997,215.343994,204.187256,2818628
2015-11-04,216.412994,217.106003,214.294006,214.893997,203.760574,2175426
2015-11-05,214.968994,215.587997,213.505997,214.069000,202.978302,1638988
2015-11-06,213.093994,214.744003,212.513000,213.731003,202.657822,1829876
2015-11-09,211.313004,212.625000,208.574997,210.093994,199.209229,3541268
2015-11-10,210.356003,210.675003,206.794006,208.518997,197.715836,3815239
2015-11-13,207.750000,208.218994,206.399994,206.813004,196.098236,1663308
2015-11-16,206.212997,209.231003,203.343994,207.563004,196.809387,2962201
2015-11-17,208.875000,208.875000,206.625000,208.444000,197.644730,3908097
2015-11-18,207.563004,208.819000,206.681000,207.880997,197.110916,3280900
2015-11-19,208.294006,210.750000,207.244003,208.781006,197.964310,2683564
2015-11-20,210.638000,215.625000,209.250000,213.638000,202.569656,4943886
2015-11-23,215.231003,216.056000,212.830994,213.787994,202.711868,2964783
2015-11-24,214.949997,216.524994,210.938004,211.444000,200.489319,2720953
2015-11-26,209.625000,214.856003,209.625000,213.563004,202.498535,5136556
2015-11-27,213.563004,213.899994,211.837997,213.731003,202.657822,3568959
2015-11-30,213.375000,215.906006,212.699997,213.731003,202.657822,11117298
2015-12-01,217.199997,220.294006,217.199997,218.231003,206.924683,4600193
2015-12-02,219.300003,219.524994,216.018997,216.656006,205.431290,1893802
2015-12-03,219.375000,219.375000,213.488007,214.705994,203.582291,3487209
2015-12-04,214.630997,214.630997,210.824997,213.488007,202.427414,2756665
2015-12-07,214.444000,216.524994,212.962997,216.018997,204.827301,3106705
2015-12-08,215.324997,217.087997,211.630997,212.513000,201.502930,1868402
2015-12-09,211.500000,215.194000,210.955994,211.988007,201.005142,2111772
2015-12-10,212.643997,213.750000,209.869003,211.912994,200.934006,3007193
2015-12-11,212.625000,212.906006,210.225006,212.212997,201.218460,1845655
2015-12-14,211.199997,213.750000,210.000000,212.643997,201.627121,1986511
2015-12-15,213.149994,213.750000,208.649994,209.587997,198.729446,3196980
2015-12-16,207.093994,209.569000,207.093994,208.106003,197.324280,5485033
2015-12-17,209.063004,209.399994,207.412994,208.537994,197.733871,5081836
2015-12-18,207.750000,209.005997,206.419006,207.824997,197.057800,7480830
2015-12-21,207.675003,209.718994,205.688004,208.444000,197.644730,3103841
2015-12-22,208.050003,209.063004,207.375000,208.294006,197.502502,3326937
2015-12-23,210.000000,210.000000,207.750000,208.613007,197.804993,2110964
2015-12-24,208.688004,209.925003,207.938004,208.949997,198.124512,1077421
2015-12-28,208.330994,211.500000,208.330994,210.544006,199.635941,2610351
2015-12-29,210.712997,213.074997,209.606003,211.518997,200.560410,2134284
2015-12-30,212.212997,213.000000,208.500000,209.287994,198.445007,1339124
2015-12-31,209.250000,211.274994,208.875000,209.962997,199.085037,3527388
2016-01-01,209.925003,209.925003,207.787994,208.669006,197.858093,1582762
2016-01-04,208.875000,210.000000,208.500000,209.138000,198.302780,1715818
2016-01-05,210.750000,211.875000,207.843994,208.837997,198.018326,2343764
2016-01-06,208.875000,209.925003,207.375000,208.162994,197.378296,3061769
2016-01-07,207.375000,209.044006,205.162994,206.194000,195.511292,5584145
2016-01-08,207.037994,209.194000,206.080994,208.425003,197.626724,2324151
2016-01-11,207.000000,207.731003,200.399994,201.544006,191.102219,4977092
2016-01-12,201.188004,206.625000,199.199997,205.837997,195.173767,3491084
2016-01-13,205.125000,206.962997,202.669006,204.938004,194.320404,1793783
2016-01-14,204.375000,206.212997,201.000000,204.468994,193.875671,2919332
2016-01-15,204.975006,205.819000,201.375000,203.662994,193.111420,1667087
2016-01-18,201.375000,206.550003,199.031006,205.181000,194.550781,4515961
2016-01-19,205.500000,207.000000,201.750000,203.250000,192.719849,2553140
2016-01-20,202.143997,206.962997,199.949997,203.455994,192.915146,3119055
2016-01-21,203.080994,208.125000,203.080994,206.550003,195.848862,4650132
2016-01-22,208.388000,208.388000,205.162994,206.287994,195.600449,2222631
2016-01-25,205.462997,206.175003,203.925003,205.143997,199.347473,2121412
2016-01-27,206.250000,208.106003,203.830994,207.205994,201.351227,5580259
2016-01-28,207.449997,207.638000,204.149994,205.218994,199.420349,3229764
2016-01-29,205.725006,212.138000,205.725006,211.050003,205.086609,3867287
2016-02-01,212.100006,215.212997,208.988007,213.056000,207.035904,4018593
2016-02-02,213.787994,214.330994,211.574997,212.718994,206.708420,3427580
