Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,995.867004,1004.599976,994.666992,1001.969971,907.746338,674298
2015-01-02,1001.000000,1026.000000,1001.000000,1023.099976,926.889221,1936584
2015-01-05,1030.229980,1047.329956,1030.229980,1037.329956,939.781067,2176527
2015-01-06,1027.329956,1029.829956,997.367004,1002.729980,908.434814,3048025
2015-01-07,999.166992,1006.669983,990.367004,1000.330017,906.260498,2063635
2015-01-08,1013.000000,1015.669983,1002.770020,1006.700012,912.031494,1455954
2015-01-09,1014.669983,1016.000000,992.000000,1000.169983,906.115601,1735729
2015-01-12,1002.599976,1024.670044,996.732971,1022.799988,926.617432,1535320
2015-01-13,1029.969971,1031.430054,1010.799988,1013.000000,917.739014,1318348
2015-01-14,1015.000000,1022.729980,1000.000000,1012.000000,916.833191,1476891
2015-01-15,1030.000000,1057.469971,1023.669983,1049.130005,950.471436,3419091
2015-01-16,1055.000000,1074.670044,1040.000000,1061.170044,961.379150,4195027
2015-01-19,1068.670044,1082.000000,1067.930054,1076.569946,975.331055,2087947
2015-01-20,1081.270020,1089.329956,1067.329956,1086.369995,984.209534,2088778
2015-01-21,1089.199951,1112.130005,1087.170044,1103.030029,999.302856,3705237
2015-01-22,1104.000000,1112.670044,1102.229980,1108.869995,1004.593567,1811173
2015-01-23,1116.670044,1143.969971,1116.670044,1140.869995,1033.584351,4374211
2015-01-27,1146.670044,1166.670044,1145.329956,1161.329956,1052.120361,3390609
2015-01-28,1156.800049,1160.329956,1123.329956,1132.229980,1025.756836,3463524
2015-01-29,1128.229980,1155.800049,1125.500000,1149.270020,1041.194458,3460012
2015-01-30,1152.400024,1160.530029,1122.229980,1133.699951,1027.088501,2282494
2015-02-02,1130.670044,1159.900024,1130.670044,1156.729980,1047.952881,2125707
2015-02-03,1161.329956,1166.599976,1138.229980,1148.329956,1040.342896,2930722
2015-02-04,1153.030029,1154.800049,1121.599976,1125.599976,1019.750244,1846012
2015-02-05,1127.300049,1137.329956,1116.069946,1121.599976,1016.126404,2015947
2015-02-06,1121.329956,1129.329956,1108.670044,1122.369995,1016.824097,2210620
2015-02-09,1108.869995,1112.670044,1033.329956,1048.300049,949.719604,5339823
2015-02-10,1030.069946,1074.000000,1021.429993,1047.800049,949.266541,10472047
2015-02-11,1058.000000,1082.469971,1055.800049,1075.130005,974.026550,4675647
2015-02-12,1078.670044,1106.000000,1070.130005,1100.030029,996.585083,3162283
2015-02-13,1106.670044,1116.000000,1100.000000,1108.099976,1003.895996,2363568
2015-02-16,1110.000000,1118.670044,1093.400024,1098.969971,995.624634,1676532
2015-02-18,1103.199951,1116.599976,1102.670044,1108.900024,1004.620728,2187792
